index,Geography,Product,Custom Segment Value,Custom Sub Segment Value,Custom Parent Value,Custom Major Brand Value,Custom Brand Value,Dollar Sales,Dollar Sales Year Ago,Dollar Sales Change vs YA,Dollar Sales % Change vs YA,Unit Sales,Unit Sales Year Ago,Unit Sales Change vs YA,Unit Sales % Change vs YA,ACV Weighted Distribution,ACV Weighted Distribution Year Ago,ACV Weighted Distribution Change vs YA
5776,Total US - Multi Outlet,TWEEZERMAN IMPLEMENTS OTHER KIT 3 CT - 3809702283,HAND,IMPLEMENT KITS,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN,5761.951331,0,5761.951331,0,869.2179126,0,869.2179126,0,0.363013401,0,0.363013401
5777,Total US - Multi Outlet,TWEEZERMAN IMPLEMENTS KIT 4 CT - 3809702193,HAND,IMPLEMENT KITS,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN,199.4531626,28.49,170.9631626,6.000813007,7.000813007,1,6.000813007,6.000813007,0.073811887,0.01251971,0.061292177
5778,Total US - Multi Outlet,TWEEZERMAN IMPLEMENTS KIT 4 CT - 3809702195,HAND,IMPLEMENT KITS,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN,8507.192827,270.2158058,8236.977021,30.48295786,353.1651362,11.05385482,342.1112814,30.94950014,0.373627034,0.040747041,0.332879993
5779,Total US - Multi Outlet,TWEEZERMAN IMPLEMENTS KIT 4 CT - 3809702197,HAND,IMPLEMENT KITS,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN,39155.83288,0,39155.83288,0,2768.457868,0,2768.457868,0,1.560204751,0,1.560204751
5780,Total US - Multi Outlet,TWEEZERMAN IMPLEMENTS OTHER KIT 4 CT - 3809702234,HAND,IMPLEMENT KITS,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN,101754.1977,71309.62078,30444.5769,0.426935055,5585.53545,3289.0901,2296.44535,0.698200803,7.23068298,6.264895365,0.965787615
5781,Total US - Multi Outlet,TWEEZERMAN IMPLEMENTS OTHER KIT 4 CT - 3809702282,HAND,IMPLEMENT KITS,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN,11679.06993,0,11679.06993,0,771.8067577,0,771.8067577,0,0.163730162,0,0.163730162
5782,Total US - Multi Outlet,TWEEZERMAN IMPLEMENTS OTHER KIT 5 CT - 3809702194,HAND,IMPLEMENT KITS,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN,64.71346126,0,64.71346126,0,4.117731929,0,4.117731929,0,0.030061302,0,0.030061302
5784,Total US - Multi Outlet,TWEEZERMAN LTD IMPLEMENTS KIT 4 CT - 3809700373,HAND,IMPLEMENT KITS,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN LTD,0,56.61702055,-56.61702055,-1,0,4.273294926,-4.273294926,-1,0,0.003330905,-0.003330905
5799,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS KIT 6 CT - 8904131424,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,0,0.25,-0.25,-1,0,1,-1,-1,0,0.011100452,-0.011100452
5801,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS KIT 6 CT - 8904131426,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,0,0.25,-0.25,-1,0,1,-1,-1,0,0.008435725,-0.008435725
5803,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS KIT 6 CT - 8904131428,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,0,0.5,-0.5,-1,0,2,-2,-1,0,0.013140485,-0.013140485
5805,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS KIT 6 CT - 8904137207,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,0,3,-3,-1,0,1,-1,-1,0,0.009758171,-0.009758171
5809,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS KIT 6 CT - 8904137212,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,0,3,-3,-1,0,1,-1,-1,0,0.009758171,-0.009758171
5812,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS OTHER KIT 7 CT - 8904133029,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,170859.3706,0,170859.3706,0,60520.68762,0,60520.68762,0,19.44296092,0,19.44296092
5813,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS OTHER KIT 7 CT - 8904133031,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,171415.3773,0,171415.3773,0,60838.62515,0,60838.62515,0,19.3780855,0,19.3780855
5814,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS OTHER KIT 7 CT - 8904133035,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,174513.6599,0,174513.6599,0,60697.12633,0,60697.12633,0,19.4696933,0,19.4696933
5815,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS OTHER KIT 7 CT - 8904133036,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,176442.6646,0,176442.6646,0,60842.76321,0,60842.76321,0,19.37940437,0,19.37940437
5816,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS OTHER KIT 7 CT - 8904133055,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,171390.5694,0,171390.5694,0,59716.06274,0,59716.06274,0,19.41171851,0,19.41171851
5817,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS OTHER KIT 7 CT - 8904133056,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,167144.6502,0,167144.6502,0,60537.5902,0,60537.5902,0,19.46857042,0,19.46857042
5818,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS OTHER KIT 7 CT - 8904133061,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,174191.7134,0,174191.7134,0,60285.24613,0,60285.24613,0,19.43713349,0,19.43713349
5819,Total US - Multi Outlet,U STYLE COLLECTIONS IMPLEMENTS OTHER KIT 7 CT - 8904133062,HAND,IMPLEMENT KITS,CONTINENTAL ACCESSORY CORP.,U STYLE,U STYLE COLLECTIONS,168086.6194,0,168086.6194,0,60087.71099,0,60087.71099,0,19.40029239,0,19.40029239
5821,Total US - Multi Outlet,URBAN BEAUTY UNITED IMPLEMENTS KIT 4 CT - 3829465018,HAND,IMPLEMENT KITS,UBU URBAN BEAUTY UNITED,URBAN BEAUTY UNITED,URBAN BEAUTY UNITED,0,66.60666372,-66.60666372,-1,0,16.69339943,-16.69339943,-1,0,0.011522398,-0.011522398
5831,Total US - Multi Outlet,BIO SWISS IMPLEMENTS TOE NAIL CLIPPERS 3 CT - 7129000851,HAND,IMPLEMENT KITS,DONNAMAX INC,BIO SWISS,BIO SWISS,31.43223381,0,31.43223381,0,15.71611691,0,15.71611691,0,0.003302272,0,0.003302272
5839,Total US - Multi Outlet,CHICA IMPLEMENTS CUTICLE NIPPERS 1 CT - 7160321909,HAND,NIPPERS,PACIFIC WORLD CORP,CHICA,CHICA,10.89107036,10.89999755,-0.00892719,-0.000819,1.211465001,1.212458014,-0.000993,-0.000819,0.001864115,0.00188755,-2.34E-05
5841,Total US - Multi Outlet,CUTEX IMPLEMENTS CUTICLE NIPPERS 1 CT - 0997179501,HAND,NIPPERS,REVLON INC,CUTEX,CUTEX,0,9.184507402,-9.184507402,-1,0,2.306475997,-2.306475997,-1,0,0.002438706,-0.002438706
5843,Total US - Multi Outlet,DENCO IMPLEMENTS CUTICLE NIPPERS 1 CT - 4213724010,HAND,NIPPERS,BELCAM INC,DENCO,DENCO,9810.123669,21987.09955,-12176.97588,-0.553823657,576.6013414,1293.023069,-716.4217277,-0.554067244,0.033595853,0.068171483,-0.03457563
5844,Total US - Multi Outlet,DENCO IMPLEMENTS CUTICLE NIPPERS 1 CT - 4213724020,HAND,NIPPERS,BELCAM INC,DENCO,DENCO,5156.855061,6891.187098,-1734.332037,-0.251673915,302.9548202,404.049363,-101.0945429,-0.250203446,0.021404543,0.042888766,-0.021484223
5845,Total US - Multi Outlet,DENCO IMPLEMENTS CUTICLE NIPPERS 1 CT - 4213724040,HAND,NIPPERS,BELCAM INC,DENCO,DENCO,1572.573754,242.4707068,1330.103047,5.485623663,85.74227309,12.87106419,72.87120891,5.661630449,0.010443255,0.00527483,0.005168424
5846,Total US - Multi Outlet,DENCO IMPLEMENTS CUTICLE NIPPERS 1 CT - 4213724050,HAND,NIPPERS,BELCAM INC,DENCO,DENCO,3814.478492,25887.81969,-22073.34119,-0.852653544,190.8193343,1391.086528,-1200.267193,-0.862827128,0.037267087,0.081261205,-0.043994118
5847,Total US - Multi Outlet,DENCO IMPLEMENTS CUTICLE NIPPERS 1 CT - 4213724060,HAND,NIPPERS,BELCAM INC,DENCO,DENCO,19423.47231,16175.54372,3247.928589,0.200792545,1950.297528,1619.173545,331.1239829,0.204501848,0.098256572,0.126563563,-0.028306991
5850,Total US - Multi Outlet,GEM IMPLEMENTS CUTICLE NIPPERS 1 CT - 7203221182,HAND,NIPPERS,PACIFIC WORLD CORP,GEM,GEM,8.956166536,18.44033683,-9.484170294,-0.514316543,1.120921969,2.307927012,-1.187005043,-0.514316543,0.001007181,0.000856,0.000151
5851,Total US - Multi Outlet,GEM IMPLEMENTS CUTICLE NIPPERS 1 CT - 7203223205,HAND,NIPPERS,PACIFIC WORLD CORP,GEM,GEM,53.87324806,613.4694323,-559.5961842,-0.912182669,54.14354682,616.3679999,-562.2244531,-0.912157109,0.009087383,0.085365962,-0.07627858
5853,Total US - Multi Outlet,JAPONESQUE IMPLEMENTS CUTICLE NIPPERS 1 CT - 3942825716,HAND,NIPPERS,JAPONESQUE,JAPONESQUE,JAPONESQUE,333365.1234,443294.3715,-109929.2481,-0.247982504,24977.84519,32519.01536,-7541.170171,-0.231900323,21.31725686,19.95206308,1.365193787
5854,Total US - Multi Outlet,JAPONESQUE IMPLEMENTS CUTICLE NIPPERS 1 CT - 3942859220,HAND,NIPPERS,JAPONESQUE,JAPONESQUE,JAPONESQUE,1010101.402,1261221.308,-251119.9058,-0.199108518,80489.0649,124156.3204,-43667.2555,-0.351711901,27.10011406,24.60667281,2.493441251
5855,Total US - Multi Outlet,JAPONESQUE IMPLEMENTS CUTICLE NIPPERS 1 CT - 3942859231,HAND,NIPPERS,JAPONESQUE,JAPONESQUE,JAPONESQUE,30359.46198,404456.4389,-374096.9769,-0.924937622,5645.575679,84011.78913,-78366.21345,-0.932800197,2.164210809,23.8660543,-21.70184349
5856,Total US - Multi Outlet,JAPONESQUE IMPLEMENTS CUTICLE NIPPERS 1 CT - 3942859972,HAND,NIPPERS,JAPONESQUE,JAPONESQUE,JAPONESQUE,614298.5731,278643.0683,335655.5048,1.20460741,40343.71242,18378.32715,21965.38527,1.195178707,21.17062874,18.77189224,2.398736494
5857,Total US - Multi Outlet,JAPONESQUE IMPLEMENTS CUTICLE NIPPERS 1 CT - 3942859989,HAND,NIPPERS,JAPONESQUE,JAPONESQUE,JAPONESQUE,38594.51814,0,38594.51814,0,1939.726672,0,1939.726672,0,1.147302425,0,1.147302425
5858,Total US - Multi Outlet,JAPONESQUE IMPLEMENTS CUTICLE NIPPERS 1 CT - 3942859990,HAND,NIPPERS,JAPONESQUE,JAPONESQUE,JAPONESQUE,23145.84644,0,23145.84644,0,1217.574485,0,1217.574485,0,0.873575436,0,0.873575436
5864,Total US - Multi Outlet,ONYX PROFESSIONAL WOMEN OWNED IMPLEMENTS CUTICLE NIPPERS 1 CT - 1793703316,HAND,NIPPERS,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL WOMEN OWNED,5,0.25,4.75,19,1,1,0,0,0.004750585,0.006101177,-0.001350592
5866,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 1284305799,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,219.3629388,1697.097823,-1477.734884,-0.870742313,70.68844104,505.4323398,-434.7438987,-0.860142624,0.039902013,0.281984019,-0.242082006
5867,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 1284305892,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,1186298.268,1250059.697,-63761.42976,-0.051006708,93683.42379,102127.4972,-8444.073376,-0.082681683,10.88009422,11.49713243,-0.617038206
5871,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 188260624,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,14.98745906,25.50321776,-10.5157587,-0.412330663,1.071298003,2.144930005,-1.073632002,-0.500544073,0.000269,0.000322,-5.30E-05
5874,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 297961206,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,361422.3796,398178.3869,-36756.0073,-0.092310403,37751.90709,41506.60953,-3754.702441,-0.09046035,3.511070577,3.347321858,0.163748719
5875,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 302167238,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,453229.9272,424228.2834,29001.64379,0.068363296,45409.66313,42496.93466,2912.728466,0.068539731,1.430748684,1.423771243,0.006977441
5880,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 356784785,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,3847.464569,8820.533002,-4973.068433,-0.563805887,1830.544317,4432.428644,-2601.884327,-0.58701099,0.033800218,0.034414035,-0.000614
5883,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 419065827,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,446069.6262,384023.1904,62046.43585,0.161569503,85147.76371,85761.58098,-613.8172796,-0.007157252,3.521845843,3.669973609,-0.148127766
5885,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 4509684842,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,82.17128545,3154.282311,-3072.111026,-0.973949293,5.128621101,706.2950571,-701.166436,-0.992738699,0.008483421,0.670655991,-0.662172571
5886,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 469162352,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,494.8692612,913.7905203,-418.9212591,-0.458443429,63.211519,139.059636,-75.84811699,-0.545435895,0.01140418,0.041540061,-0.030135881
5887,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 494439048,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,91525.11987,93791.17105,-2266.051179,-0.024160602,8000.630236,8183.051201,-182.4209651,-0.022292536,0.674326634,0.716290396,-0.041963762
5890,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 581059451,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,726471.9694,310946.4356,415525.5338,1.336325123,131776.4007,60265.60648,71510.79422,1.186593787,1.438245155,1.350926713,0.087318442
5891,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 600390572,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,77825.26516,196285.0637,-118459.7985,-0.60350898,8387.936464,20393.7013,-12005.76483,-0.588699651,2.042496542,2.366025417,-0.323528875
5897,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 72887531,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,205160.5716,624174.6171,-419014.0455,-0.671309012,39988.1465,121388.9799,-81400.83337,-0.670578445,1.171106594,1.44414477,-0.273038176
5898,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 742796305,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,8723.039196,0,8723.039196,0,879.6451477,0,879.6451477,0,0.116725224,0,0.116725224
5899,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 832105022,HAND,NIPPERS,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,733.3475283,686.7753571,46.57217115,0.067812816,81.57369614,83.82808113,-2.254384995,-0.026892957,0.003183101,0.00299894,0.000184
5901,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 1284305770,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,2329.917107,8207.154165,-5877.237058,-0.716111449,176.9989058,627.4229236,-450.4240178,-0.717895379,0.101179028,0.393919482,-0.292740454
5902,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 13512039,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,47718.46393,31953.46528,15764.99865,0.493373677,7458.293442,5698.85457,1759.438872,0.308735528,0.209022993,0.206783067,0.002239926
5905,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 17666729,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,30.72746999,553.8249762,-523.0975062,-0.944517724,4.408079147,73.51328599,-69.10520685,-0.940036973,0.002845543,0.035853274,-0.03300773
5908,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 194233226,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,1173161.211,888298.6434,284862.568,0.320683331,85613.72571,66478.07397,19135.65174,0.28784907,10.72571798,10.66575008,0.059967899
5911,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 200641544,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,4430.965879,5030.044139,-599.0782602,-0.119100001,404.1466159,503.5385876,-99.39197171,-0.197387001,0.015304993,0.017303501,-0.001998508
5912,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 201572371,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,15.5156351,71.65556008,-56.13992497,-0.783469209,3.003122926,15.03117895,-12.02805603,-0.800207094,0.000519,0.00219088,-0.001671781
5913,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 23879030,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,89113.9661,81803.47506,7310.491033,0.08936651,13784.89644,12204.65233,1580.24411,0.12947883,0.431290055,0.441510578,-0.010220523
5915,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 24007766,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,38228.37441,40546.37024,-2317.995825,-0.057169009,5378.51678,5236.267965,142.2488147,0.027166069,0.424286514,0.399923444,0.02436307
5917,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 274578270,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,42.5716807,11003.87705,-10961.30537,-0.996131211,21.70013702,3223.779954,-3202.079817,-0.993268729,0.006751842,0.111409657,-0.104657815
5921,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 28317813,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,0,41.74474759,-41.74474759,-1,0,3.07132113,-3.07132113,-1,0,0.005679871,-0.005679871
5927,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 314423245,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,152120.2632,153805.2291,-1684.965922,-0.010955193,12738.14555,13330.44252,-592.2969634,-0.044431906,2.004533793,2.286065458,-0.281531665
5928,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 32062317,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,0,68.20953954,-68.20953954,-1,0,45.77821445,-45.77821445,-1,0,0.004538878,-0.004538878
5930,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 330772039,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,36082.30642,463229.471,-427147.1646,-0.922107058,2678.535455,35390.62959,-32712.09413,-0.924315123,1.640980406,9.978430609,-8.337450203
5934,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 42459432,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,61.43875254,119.1244561,-57.68570354,-0.484247361,5.048976779,10.09564805,-5.046671271,-0.499885817,0.001811064,0.003190601,-0.001379537
5935,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 42952728,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,51.92963376,210.3725876,-158.4429538,-0.75315399,9.020823956,23.45604205,-14.4352181,-0.615415766,0.002440975,0.006214528,-0.003773552
5936,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 42952992,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,117.2900843,162.3195308,-45.02944658,-0.277412375,9.665307999,13.43540155,-3.770093553,-0.280608922,0.003095502,0.005645086,-0.002549584
5939,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 5427972,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,469740.2047,467014.398,2725.806671,0.005836665,57716.26482,57400.06467,316.2001446,0.005508707,2.433084112,2.536551683,-0.103467572
5941,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 5610045,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,12612.20643,21629.76293,-9017.556497,-0.416905008,1632.098345,2860.274248,-1228.175902,-0.429390959,0.132268578,0.133714411,-0.001445834
5942,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 576980648,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,170145.3286,209314.1487,-39168.82013,-0.187129348,13145.57473,16674.25892,-3528.684194,-0.211624649,2.030105484,2.332029111,-0.301923627
5943,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 591788530,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,1556.606498,4938.295019,-3381.688521,-0.684788679,136.8627998,436.875773,-300.0129732,-0.686723759,0.043190735,0.162635119,-0.119444384
5946,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 667660578,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,186422.7886,228432.2506,-42009.46205,-0.183903376,27425.82574,32919.97231,-5494.146571,-0.166894022,1.260737896,1.422151786,-0.16141389
5949,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS CUTICLE NIPPERS 1 CT - 94840528,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,144061.9112,141059.7968,3002.114442,0.021282566,19224.49982,18880.85759,343.6422296,0.018200563,0.78801857,0.773464488,0.014554083
5950,Total US - Multi Outlet,SUNMARK IMPLEMENTS CUTICLE NIPPERS 1 CT - 1093917333,HAND,NIPPERS,PACIFIC WORLD CORP,PRIVATE LABEL PWC,SUNMARK,11315.6599,5693.352457,5622.30744,0.987521409,1084.843559,554.9747257,529.8688337,0.954762098,0.069644148,0.029968242,0.039675907
5951,Total US - Multi Outlet,QVS IMPLEMENTS CUTICLE NIPPERS 1 CT - 4185001125,HAND,NIPPERS,QVS GLOBAL,QVS,QVS,11737.13689,13843.56142,-2106.424533,-0.15215915,928.9929041,1090.770831,-161.7779269,-0.14831523,0.099789835,0.10608136,-0.006291525
5952,Total US - Multi Outlet,QVS IMPLEMENTS CUTICLE NIPPERS 1 CT - 4185001126,HAND,NIPPERS,QVS GLOBAL,QVS,QVS,2452.998707,2939.555116,-486.5564089,-0.165520424,145.0201334,177.714198,-32.69406462,-0.183969908,0.031354907,0.037545768,-0.006190862
5954,Total US - Multi Outlet,REVLON IMPLEMENTS CUTICLE NIPPERS 1 CT - 0997238210,HAND,NIPPERS,REVLON INC,REVLON,REVLON,2408669.687,2869942.43,-461272.7437,-0.160725434,118686.8989,163099.4795,-44412.58068,-0.272303632,38.76808356,46.27722423,-7.509140673
5955,Total US - Multi Outlet,REVLON IMPLEMENTS CUTICLE NIPPERS 1 CT - 0997238310,HAND,NIPPERS,REVLON INC,REVLON,REVLON,719841.8138,738652.4962,-18810.68242,-0.025466214,36401.13874,40096.37967,-3695.240928,-0.092158967,9.792437121,10.32323203,-0.530794911
5956,Total US - Multi Outlet,REVLON IMPLEMENTS CUTICLE NIPPERS 1 CT - 0997959631,HAND,NIPPERS,REVLON INC,REVLON,REVLON,1287.258981,20399.41673,-19112.15775,-0.936897265,56.91516137,868.6801255,-811.7649641,-0.934480875,0.014700053,0.236849195,-0.222149143
5957,Total US - Multi Outlet,REVLON IMPLEMENTS CUTICLE NIPPERS 1 CT - 8396746593,HAND,NIPPERS,REVLON INC,REVLON,REVLON,10,15,-5,-0.333333333,2,3,-1,-0.333333333,0.000346,0.000358,-1.22E-05
5958,Total US - Multi Outlet,REVLON GOLD SERIES IMPLEMENTS CUTICLE NIPPERS 1 CT - 0997542016,HAND,NIPPERS,REVLON INC,REVLON,REVLON GOLD SERIES,34015.70031,98748.62692,-64732.92661,-0.655532422,1883.522684,5963.428422,-4079.905738,-0.684154391,0.679312551,1.568081346,-0.888768794
5960,Total US - Multi Outlet,SALLY HANSEN NIP EM ON THE GO IMPLEMENTS CUTICLE NIPPERS 1 CT - 7528002559,HAND,NIPPERS,COTY BEAUTY,SALLY HANSEN,SALLY HANSEN NIP EM ON THE GO,1300299.237,1243211.453,57087.78313,0.045919608,120929.0576,121794.0731,-865.0155205,-0.007102279,16.54148847,17.49124072,-0.949752249
